[I 221224 08:35:42 CIRS-RL-kuaishou:142] {
      "env": "KuaishouEnv-v0",
      "user_model_name": "DeepFM",
      "model_name": "CIRS",
      "seed": 0,
      "cuda": 6,
      "is_ab": true,
      "cpu": false,
      "is_save": false,
      "version": "v1",
      "tau": 10.0,
      "gamma_exposure": 10.0,
      "r_decay": 1,
      "leave_threshold": 0,
      "num_leave_compute": 1,
      "max_turn": 30,
      "dim_state": 20,
      "dim_model": 32,
      "nhead": 4,
      "force_length": 10,
      "top_rate": 0.8,
      "buffer_size": 11000,
      "lr": 0.001,
      "gamma": 0.95,
      "epoch": 1000,
      "step_per_epoch": 15000,
      "repeat_per_collect": 2,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "vf_coef": 0.25,
      "ent_coef": 0.0,
      "eps_clip": 0.2,
      "max_grad_norm": 0.5,
      "gae_lambda": 0.95,
      "rew_norm": 1,
      "dual_clip": null,
      "value_clip": 1,
      "norm_adv": 1,
      "recompute_adv": 0,
      "resume": false,
      "save_interval": 1000,
      "read_message": "Pair11",
      "message": "K_CIRS_len30_r08"
    }
[I 221224 09:04:10 utils:134] Epoch: [37], Info: [{'num_test': 100, 'CV': '0.10280', 'CV_turn': '0.17006', 'ctr': '0.96962', 'len_tra': 20.11, 'R_tra': 19.49898093581601, 'ifeat_feat': 0.34908005967180505, 'NX_0_CV': '0.11632', 'NX_0_CV_turn': '0.19360', 'NX_0_ctr': '0.87228', 'NX_0_len_tra': 19.99, 'NX_0_R_tra': 17.43690680380401, 'NX_0_ifeat_feat': 0.40220110055027514, 'NX_10_CV': '0.06823', 'NX_10_CV_turn': '0.22700', 'NX_10_ctr': '0.88247', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.824748306009115, 'NX_10_ifeat_feat': 0.395}]
[I 221224 09:04:59 utils:134] Epoch: [38], Info: [{'num_test': 100, 'CV': '0.08085', 'CV_turn': '0.12500', 'ctr': '1.01032', 'len_tra': 21.52, 'R_tra': 21.74213994658783, 'ifeat_feat': 0.3308550185873606, 'NX_0_CV': '0.10310', 'NX_0_CV_turn': '0.15340', 'NX_0_ctr': '0.87706', 'NX_0_len_tra': 22.36, 'NX_0_R_tra': 19.61104298997593, 'NX_0_ifeat_feat': 0.39758497316636854, 'NX_10_CV': '0.05230', 'NX_10_CV_turn': '0.17400', 'NX_10_ctr': '0.84753', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.47526291305365, 'NX_10_ifeat_feat': 0.369}]
[I 221224 09:05:48 utils:134] Epoch: [39], Info: [{'num_test': 100, 'CV': '0.07905', 'CV_turn': '0.14247', 'ctr': '0.96676', 'len_tra': 18.46, 'R_tra': 17.84643006731541, 'ifeat_feat': 0.3542795232936078, 'NX_0_CV': '0.10340', 'NX_0_CV_turn': '0.17097', 'NX_0_ctr': '0.87372', 'NX_0_len_tra': 20.12, 'NX_0_R_tra': 17.579345527326428, 'NX_0_ifeat_feat': 0.4010934393638171, 'NX_10_CV': '0.05591', 'NX_10_CV_turn': '0.18600', 'NX_10_ctr': '0.86428', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.642786051813163, 'NX_10_ifeat_feat': 0.4}]
[I 221224 09:06:31 utils:134] Epoch: [40], Info: [{'num_test': 100, 'CV': '0.09167', 'CV_turn': '0.15795', 'ctr': '1.01955', 'len_tra': 19.31, 'R_tra': 19.687538522261136, 'ifeat_feat': 0.32418436043500776, 'NX_0_CV': '0.10340', 'NX_0_CV_turn': '0.18849', 'NX_0_ctr': '0.91254', 'NX_0_len_tra': 18.25, 'NX_0_R_tra': 16.653818427522744, 'NX_0_ifeat_feat': 0.3868493150684931, 'NX_10_CV': '0.06883', 'NX_10_CV_turn': '0.22900', 'NX_10_ctr': '0.90610', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 9.060993944152823, 'NX_10_ifeat_feat': 0.414}]
[I 221224 09:07:17 utils:134] Epoch: [41], Info: [{'num_test': 100, 'CV': '0.07725', 'CV_turn': '0.12679', 'ctr': '1.01490', 'len_tra': 20.27, 'R_tra': 20.572103109163212, 'ifeat_feat': 0.3320177602368032, 'NX_0_CV': '0.08687', 'NX_0_CV_turn': '0.13130', 'NX_0_ctr': '0.89754', 'NX_0_len_tra': 22.01, 'NX_0_R_tra': 19.75476330083253, 'NX_0_ifeat_feat': 0.38437074057246706, 'NX_10_CV': '0.05861', 'NX_10_CV_turn': '0.19500', 'NX_10_ctr': '0.87197', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.719668216861889, 'NX_10_ifeat_feat': 0.388}]
[I 221224 09:08:07 utils:134] Epoch: [42], Info: [{'num_test': 100, 'CV': '0.08206', 'CV_turn': '0.12656', 'ctr': '1.00338', 'len_tra': 21.57, 'R_tra': 21.64285627193167, 'ifeat_feat': 0.3908205841446453, 'NX_0_CV': '0.10310', 'NX_0_CV_turn': '0.14363', 'NX_0_ctr': '0.90589', 'NX_0_len_tra': 23.88, 'NX_0_R_tra': 21.632679735515595, 'NX_0_ifeat_feat': 0.42922948073701844, 'NX_10_CV': '0.05891', 'NX_10_CV_turn': '0.19600', 'NX_10_ctr': '0.86096', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.609627389537446, 'NX_10_ifeat_feat': 0.483}]
[I 221224 09:08:54 utils:134] Epoch: [43], Info: [{'num_test': 100, 'CV': '0.10189', 'CV_turn': '0.16464', 'ctr': '0.99118', 'len_tra': 20.59, 'R_tra': 20.40832893639288, 'ifeat_feat': 0.3050024283632832, 'NX_0_CV': '0.11512', 'NX_0_CV_turn': '0.17377', 'NX_0_ctr': '0.90898', 'NX_0_len_tra': 22.04, 'NX_0_R_tra': 20.03399209242969, 'NX_0_ifeat_feat': 0.38475499092558985, 'NX_10_CV': '0.06973', 'NX_10_CV_turn': '0.23200', 'NX_10_ctr': '0.91606', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 9.160621581273057, 'NX_10_ifeat_feat': 0.365}]
[I 221224 09:09:38 utils:134] Epoch: [44], Info: [{'num_test': 100, 'CV': '0.11482', 'CV_turn': '0.20010', 'ctr': '1.05302', 'len_tra': 19.09, 'R_tra': 20.102170078014087, 'ifeat_feat': 0.38449449973808275, 'NX_0_CV': '0.12894', 'NX_0_CV_turn': '0.21955', 'NX_0_ctr': '0.84820', 'NX_0_len_tra': 19.54, 'NX_0_R_tra': 16.573906959419038, 'NX_0_ifeat_feat': 0.4140225179119754, 'NX_10_CV': '0.09197', 'NX_10_CV_turn': '0.30600', 'NX_10_ctr': '0.86776', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.677567094986617, 'NX_10_ifeat_feat': 0.458}]
[I 221224 09:10:20 utils:134] Epoch: [45], Info: [{'num_test': 100, 'CV': '0.10851', 'CV_turn': '0.16350', 'ctr': '1.06179', 'len_tra': 22.08, 'R_tra': 23.444266290851882, 'ifeat_feat': 0.327445652173913, 'NX_0_CV': '0.11422', 'NX_0_CV_turn': '0.16232', 'NX_0_ctr': '0.86179', 'NX_0_len_tra': 23.41, 'NX_0_R_tra': 20.174482014617173, 'NX_0_ifeat_feat': 0.3635198633062794, 'NX_10_CV': '0.08176', 'NX_10_CV_turn': '0.27200', 'NX_10_ctr': '0.92872', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 9.28723855538667, 'NX_10_ifeat_feat': 0.44}]
[I 221224 09:11:15 utils:134] Epoch: [46], Info: [{'num_test': 100, 'CV': '0.10129', 'CV_turn': '0.15065', 'ctr': '1.00775', 'len_tra': 22.37, 'R_tra': 22.543407505674075, 'ifeat_feat': 0.3053196244970943, 'NX_0_CV': '0.09979', 'NX_0_CV_turn': '0.15118', 'NX_0_ctr': '0.86920', 'NX_0_len_tra': 21.96, 'NX_0_R_tra': 19.087623041653984, 'NX_0_ifeat_feat': 0.36657559198542805, 'NX_10_CV': '0.06763', 'NX_10_CV_turn': '0.22500', 'NX_10_ctr': '0.86020', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.60204969215745, 'NX_10_ifeat_feat': 0.391}]
[I 221224 09:12:08 utils:134] Epoch: [47], Info: [{'num_test': 100, 'CV': '0.09708', 'CV_turn': '0.16413', 'ctr': '1.04105', 'len_tra': 19.68, 'R_tra': 20.48784461582298, 'ifeat_feat': 0.3328252032520325, 'NX_0_CV': '0.10069', 'NX_0_CV_turn': '0.13843', 'NX_0_ctr': '0.85551', 'NX_0_len_tra': 24.2, 'NX_0_R_tra': 20.703301533490432, 'NX_0_ifeat_feat': 0.3888429752066116, 'NX_10_CV': '0.07214', 'NX_10_CV_turn': '0.24000', 'NX_10_ctr': '0.89422', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.94219422309088, 'NX_10_ifeat_feat': 0.434}]
[I 221224 09:12:57 utils:134] Epoch: [48], Info: [{'num_test': 100, 'CV': '0.08266', 'CV_turn': '0.14489', 'ctr': '1.02280', 'len_tra': 18.98, 'R_tra': 19.412805898210376, 'ifeat_feat': 0.3350895679662803, 'NX_0_CV': '0.09017', 'NX_0_CV_turn': '0.13304', 'NX_0_ctr': '0.84407', 'NX_0_len_tra': 22.55, 'NX_0_R_tra': 19.033711044229207, 'NX_0_ifeat_feat': 0.38891352549889135, 'NX_10_CV': '0.07514', 'NX_10_CV_turn': '0.25000', 'NX_10_ctr': '0.91868', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 9.186846640153219, 'NX_10_ifeat_feat': 0.408}]
[I 221224 09:13:43 utils:134] Epoch: [49], Info: [{'num_test': 100, 'CV': '0.05651', 'CV_turn': '0.08107', 'ctr': '1.13431', 'len_tra': 23.19, 'R_tra': 26.30457226883844, 'ifeat_feat': 0.31479085812850366, 'NX_0_CV': '0.06853', 'NX_0_CV_turn': '0.09536', 'NX_0_ctr': '0.86664', 'NX_0_len_tra': 23.91, 'NX_0_R_tra': 20.72124395297175, 'NX_0_ifeat_feat': 0.40317858636553744, 'NX_10_CV': '0.05681', 'NX_10_CV_turn': '0.18900', 'NX_10_ctr': '0.93662', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 9.366172143743787, 'NX_10_ifeat_feat': 0.417}]
[I 221224 09:14:34 utils:134] Epoch: [50], Info: [{'num_test': 100, 'CV': '0.04689', 'CV_turn': '0.06360', 'ctr': '1.21465', 'len_tra': 24.53, 'R_tra': 29.795455079398906, 'ifeat_feat': 0.2706889523033021, 'NX_0_CV': '0.04689', 'NX_0_CV_turn': '0.06247', 'NX_0_ctr': '0.91768', 'NX_0_len_tra': 24.97, 'NX_0_R_tra': 22.914416533509975, 'NX_0_ifeat_feat': 0.3528233880656788, 'NX_10_CV': '0.03907', 'NX_10_CV_turn': '0.13000', 'NX_10_ctr': '0.86102', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.610224459099204, 'NX_10_ifeat_feat': 0.316}]
[I 221224 09:15:26 utils:134] Epoch: [51], Info: [{'num_test': 100, 'CV': '0.03066', 'CV_turn': '0.03807', 'ctr': '1.23866', 'len_tra': 26.79, 'R_tra': 33.18366380026168, 'ifeat_feat': 0.3422918999626726, 'NX_0_CV': '0.03817', 'NX_0_CV_turn': '0.04881', 'NX_0_ctr': '0.88765', 'NX_0_len_tra': 26.02, 'NX_0_R_tra': 23.096613125048037, 'NX_0_ifeat_feat': 0.377401998462721, 'NX_10_CV': '0.02585', 'NX_10_CV_turn': '0.08600', 'NX_10_ctr': '0.85076', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.507619177467184, 'NX_10_ifeat_feat': 0.329}]
[I 221224 09:16:17 utils:134] Epoch: [52], Info: [{'num_test': 100, 'CV': '0.02164', 'CV_turn': '0.02780', 'ctr': '1.45679', 'len_tra': 25.9, 'R_tra': 37.730782281587, 'ifeat_feat': 0.38803088803088803, 'NX_0_CV': '0.02855', 'NX_0_CV_turn': '0.03845', 'NX_0_ctr': '0.90063', 'NX_0_len_tra': 24.71, 'NX_0_R_tra': 22.2544955150137, 'NX_0_ifeat_feat': 0.36382031566167544, 'NX_10_CV': '0.01894', 'NX_10_CV_turn': '0.06300', 'NX_10_ctr': '0.86332', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.633151393685155, 'NX_10_ifeat_feat': 0.369}]
[I 221224 09:17:15 utils:134] Epoch: [53], Info: [{'num_test': 100, 'CV': '0.01683', 'CV_turn': '0.02562', 'ctr': '1.27240', 'len_tra': 21.86, 'R_tra': 27.814616961727342, 'ifeat_feat': 0.3142726440988106, 'NX_0_CV': '0.02525', 'NX_0_CV_turn': '0.03391', 'NX_0_ctr': '0.90825', 'NX_0_len_tra': 24.77, 'NX_0_R_tra': 22.497306227170412, 'NX_0_ifeat_feat': 0.36778360920468306, 'NX_10_CV': '0.01443', 'NX_10_CV_turn': '0.04800', 'NX_10_ctr': '1.04602', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 10.460209255310742, 'NX_10_ifeat_feat': 0.35}]
[I 221224 09:18:04 utils:134] Epoch: [54], Info: [{'num_test': 100, 'CV': '0.01353', 'CV_turn': '0.01954', 'ctr': '1.45581', 'len_tra': 23.03, 'R_tra': 33.52741652694006, 'ifeat_feat': 0.2548849326964828, 'NX_0_CV': '0.02164', 'NX_0_CV_turn': '0.02662', 'NX_0_ctr': '0.93393', 'NX_0_len_tra': 27.05, 'NX_0_R_tra': 25.262840202040987, 'NX_0_ifeat_feat': 0.3767097966728281, 'NX_10_CV': '0.01202', 'NX_10_CV_turn': '0.04000', 'NX_10_ctr': '1.06445', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 10.644459683583, 'NX_10_ifeat_feat': 0.383}]
[I 221224 09:19:00 utils:134] Epoch: [55], Info: [{'num_test': 100, 'CV': '0.01292', 'CV_turn': '0.01588', 'ctr': '1.35488', 'len_tra': 27.07, 'R_tra': 36.676477348526106, 'ifeat_feat': 0.287033616549686, 'NX_0_CV': '0.02194', 'NX_0_CV_turn': '0.02907', 'NX_0_ctr': '0.93764', 'NX_0_len_tra': 25.11, 'NX_0_R_tra': 23.544129290231975, 'NX_0_ifeat_feat': 0.35961768219832735, 'NX_10_CV': '0.01112', 'NX_10_CV_turn': '0.03700', 'NX_10_ctr': '1.07636', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 10.763608836774146, 'NX_10_ifeat_feat': 0.333}]
[I 221224 09:19:50 utils:134] Epoch: [56], Info: [{'num_test': 100, 'CV': '0.01533', 'CV_turn': '0.01763', 'ctr': '1.31551', 'len_tra': 28.92, 'R_tra': 38.044585592456386, 'ifeat_feat': 0.42911479944674963, 'NX_0_CV': '0.02224', 'NX_0_CV_turn': '0.02889', 'NX_0_ctr': '0.92152', 'NX_0_len_tra': 25.61, 'NX_0_R_tra': 23.60011483455901, 'NX_0_ifeat_feat': 0.3689964857477548, 'NX_10_CV': '0.01082', 'NX_10_CV_turn': '0.03600', 'NX_10_ctr': '1.05102', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 10.510224395130647, 'NX_10_ifeat_feat': 0.408}]
[I 221224 09:20:41 utils:134] Epoch: [57], Info: [{'num_test': 100, 'CV': '0.01773', 'CV_turn': '0.02118', 'ctr': '1.28195', 'len_tra': 27.85, 'R_tra': 35.70230793092187, 'ifeat_feat': 0.444524236983842, 'NX_0_CV': '0.02284', 'NX_0_CV_turn': '0.03035', 'NX_0_ctr': '0.91145', 'NX_0_len_tra': 25.04, 'NX_0_R_tra': 22.822713503385348, 'NX_0_ifeat_feat': 0.35782747603833864, 'NX_10_CV': '0.01323', 'NX_10_CV_turn': '0.04400', 'NX_10_ctr': '1.02836', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 10.283602765510336, 'NX_10_ifeat_feat': 0.393}]
[I 221224 09:21:30 utils:134] Epoch: [58], Info: [{'num_test': 100, 'CV': '0.01894', 'CV_turn': '0.02193', 'ctr': '1.32713', 'len_tra': 28.73, 'R_tra': 38.12831635793281, 'ifeat_feat': 0.4190741385311521, 'NX_0_CV': '0.02344', 'NX_0_CV_turn': '0.02915', 'NX_0_ctr': '0.92180', 'NX_0_len_tra': 26.76, 'NX_0_R_tra': 24.667439145699756, 'NX_0_ifeat_feat': 0.34566517189835577, 'NX_10_CV': '0.01593', 'NX_10_CV_turn': '0.05300', 'NX_10_ctr': '1.00608', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 10.060783353712251, 'NX_10_ifeat_feat': 0.31}]
[I 221224 09:22:21 utils:134] Epoch: [59], Info: [{'num_test': 100, 'CV': '0.01894', 'CV_turn': '0.02929', 'ctr': '1.24632', 'len_tra': 21.51, 'R_tra': 26.808260492368948, 'ifeat_feat': 0.45513714551371454, 'NX_0_CV': '0.02885', 'NX_0_CV_turn': '0.03802', 'NX_0_ctr': '0.92216', 'NX_0_len_tra': 25.25, 'NX_0_R_tra': 23.284542365602064, 'NX_0_ifeat_feat': 0.3449504950495049, 'NX_10_CV': '0.01894', 'NX_10_CV_turn': '0.06300', 'NX_10_ctr': '1.01823', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 10.182337982975302, 'NX_10_ifeat_feat': 0.422}]
[I 221224 09:23:09 utils:134] Epoch: [60], Info: [{'num_test': 100, 'CV': '0.02705', 'CV_turn': '0.04302', 'ctr': '1.10031', 'len_tra': 20.92, 'R_tra': 23.01848515063498, 'ifeat_feat': 0.41539196940726575, 'NX_0_CV': '0.03276', 'NX_0_CV_turn': '0.04402', 'NX_0_ctr': '0.91806', 'NX_0_len_tra': 24.76, 'NX_0_R_tra': 22.731153536508344, 'NX_0_ifeat_feat': 0.34450726978998386, 'NX_10_CV': '0.02164', 'NX_10_CV_turn': '0.07200', 'NX_10_ctr': '1.00468', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 10.046819485645157, 'NX_10_ifeat_feat': 0.384}]
[I 221224 09:23:55 utils:134] Epoch: [61], Info: [{'num_test': 100, 'CV': '0.03427', 'CV_turn': '0.06529', 'ctr': '1.05898', 'len_tra': 17.46, 'R_tra': 18.489758988547084, 'ifeat_feat': 0.41695303550973656, 'NX_0_CV': '0.04448', 'NX_0_CV_turn': '0.06224', 'NX_0_ctr': '0.90292', 'NX_0_len_tra': 23.78, 'NX_0_R_tra': 21.471415074659667, 'NX_0_ifeat_feat': 0.38183347350714886, 'NX_10_CV': '0.03066', 'NX_10_CV_turn': '0.10200', 'NX_10_ctr': '0.93161', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 9.316051561756005, 'NX_10_ifeat_feat': 0.422}]
[I 221224 09:24:37 utils:134] Epoch: [62], Info: [{'num_test': 100, 'CV': '0.04178', 'CV_turn': '0.07663', 'ctr': '0.93631', 'len_tra': 18.14, 'R_tra': 16.984652251069836, 'ifeat_feat': 0.3197353914002205, 'NX_0_CV': '0.04929', 'NX_0_CV_turn': '0.06581', 'NX_0_ctr': '0.90771', 'NX_0_len_tra': 24.92, 'NX_0_R_tra': 22.620208678491917, 'NX_0_ifeat_feat': 0.3487158908507223, 'NX_10_CV': '0.03757', 'NX_10_CV_turn': '0.12500', 'NX_10_ctr': '0.91687', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 9.168667602175086, 'NX_10_ifeat_feat': 0.351}]
[I 221224 09:25:20 utils:134] Epoch: [63], Info: [{'num_test': 100, 'CV': '0.05170', 'CV_turn': '0.08789', 'ctr': '0.88959', 'len_tra': 19.57, 'R_tra': 17.409290804822962, 'ifeat_feat': 0.33929483903934593, 'NX_0_CV': '0.06913', 'NX_0_CV_turn': '0.10753', 'NX_0_ctr': '0.88855', 'NX_0_len_tra': 21.39, 'NX_0_R_tra': 19.006071167297705, 'NX_0_ifeat_feat': 0.3683964469378214, 'NX_10_CV': '0.04899', 'NX_10_CV_turn': '0.16300', 'NX_10_ctr': '0.82608', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.26082536867231, 'NX_10_ifeat_feat': 0.376}]
[I 221224 09:26:05 utils:134] Epoch: [64], Info: [{'num_test': 100, 'CV': '0.04328', 'CV_turn': '0.08717', 'ctr': '0.92925', 'len_tra': 16.52, 'R_tra': 15.351261222502965, 'ifeat_feat': 0.4612590799031477, 'NX_0_CV': '0.05621', 'NX_0_CV_turn': '0.08825', 'NX_0_ctr': '0.90030', 'NX_0_len_tra': 21.19, 'NX_0_R_tra': 19.077341149386577, 'NX_0_ifeat_feat': 0.4171779141104294, 'NX_10_CV': '0.04178', 'NX_10_CV_turn': '0.13900', 'NX_10_ctr': '0.90613', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 9.06129812222016, 'NX_10_ifeat_feat': 0.459}]
[I 221224 09:26:46 utils:134] Epoch: [65], Info: [{'num_test': 100, 'CV': '0.03336', 'CV_turn': '0.05663', 'ctr': '0.94518', 'len_tra': 19.6, 'R_tra': 18.525490625316454, 'ifeat_feat': 0.39540816326530615, 'NX_0_CV': '0.04148', 'NX_0_CV_turn': '0.05710', 'NX_0_ctr': '0.90352', 'NX_0_len_tra': 24.17, 'NX_0_R_tra': 21.838025254239938, 'NX_0_ifeat_feat': 0.37856847331402566, 'NX_10_CV': '0.02855', 'NX_10_CV_turn': '0.09500', 'NX_10_ctr': '0.89265', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.926499216379888, 'NX_10_ifeat_feat': 0.435}]
[I 221224 09:27:28 utils:134] Epoch: [66], Info: [{'num_test': 100, 'CV': '0.02795', 'CV_turn': '0.04517', 'ctr': '0.86307', 'len_tra': 20.59, 'R_tra': 17.770539485124246, 'ifeat_feat': 0.3229723166585721, 'NX_0_CV': '0.04358', 'NX_0_CV_turn': '0.05989', 'NX_0_ctr': '0.88446', 'NX_0_len_tra': 24.21, 'NX_0_R_tra': 21.412735946591383, 'NX_0_ifeat_feat': 0.3552251135894259, 'NX_10_CV': '0.02825', 'NX_10_CV_turn': '0.09400', 'NX_10_ctr': '0.81016', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.10161473123308, 'NX_10_ifeat_feat': 0.309}]
[I 221224 09:28:10 utils:134] Epoch: [67], Info: [{'num_test': 100, 'CV': '0.03126', 'CV_turn': '0.04993', 'ctr': '0.87918', 'len_tra': 20.83, 'R_tra': 18.313361310912494, 'ifeat_feat': 0.35381661065770525, 'NX_0_CV': '0.04358', 'NX_0_CV_turn': '0.05873', 'NX_0_ctr': '0.90135', 'NX_0_len_tra': 24.69, 'NX_0_R_tra': 22.25437449463066, 'NX_0_ifeat_feat': 0.39449169704333736, 'NX_10_CV': '0.02735', 'NX_10_CV_turn': '0.09100', 'NX_10_ctr': '0.90035', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 9.00345997497433, 'NX_10_ifeat_feat': 0.427}]
[I 221224 09:29:05 utils:134] Epoch: [68], Info: [{'num_test': 100, 'CV': '0.03937', 'CV_turn': '0.06295', 'ctr': '1.11584', 'len_tra': 20.81, 'R_tra': 23.22056546566496, 'ifeat_feat': 0.3493512734262374, 'NX_0_CV': '0.05110', 'NX_0_CV_turn': '0.06339', 'NX_0_ctr': '0.95350', 'NX_0_len_tra': 26.82, 'NX_0_R_tra': 25.572862431923824, 'NX_0_ifeat_feat': 0.3482475764354959, 'NX_10_CV': '0.03036', 'NX_10_CV_turn': '0.10100', 'NX_10_ctr': '0.85293', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.52928095313351, 'NX_10_ifeat_feat': 0.379}]
[I 221224 09:29:57 utils:134] Epoch: [69], Info: [{'num_test': 100, 'CV': '0.04058', 'CV_turn': '0.07597', 'ctr': '1.07380', 'len_tra': 17.77, 'R_tra': 19.08138465229641, 'ifeat_feat': 0.4563871693866066, 'NX_0_CV': '0.05380', 'NX_0_CV_turn': '0.07474', 'NX_0_ctr': '0.95545', 'NX_0_len_tra': 23.95, 'NX_0_R_tra': 22.88297033156571, 'NX_0_ifeat_feat': 0.41419624217119, 'NX_10_CV': '0.04058', 'NX_10_CV_turn': '0.13500', 'NX_10_ctr': '0.91055', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 9.10554155365871, 'NX_10_ifeat_feat': 0.526}]
[I 221224 09:30:44 utils:134] Epoch: [70], Info: [{'num_test': 100, 'CV': '0.03847', 'CV_turn': '0.07786', 'ctr': '1.04805', 'len_tra': 16.44, 'R_tra': 17.22995609485558, 'ifeat_feat': 0.3515815085158151, 'NX_0_CV': '0.05500', 'NX_0_CV_turn': '0.07932', 'NX_0_ctr': '0.86427', 'NX_0_len_tra': 23.07, 'NX_0_R_tra': 19.938823400449262, 'NX_0_ifeat_feat': 0.37624620719549196, 'NX_10_CV': '0.03847', 'NX_10_CV_turn': '0.12800', 'NX_10_ctr': '0.92619', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 9.261918288996624, 'NX_10_ifeat_feat': 0.439}]
[I 221224 09:31:32 utils:134] Epoch: [71], Info: [{'num_test': 100, 'CV': '0.04358', 'CV_turn': '0.07214', 'ctr': '1.07264', 'len_tra': 20.1, 'R_tra': 21.560107028888183, 'ifeat_feat': 0.31840796019900497, 'NX_0_CV': '0.05080', 'NX_0_CV_turn': '0.06867', 'NX_0_ctr': '0.89283', 'NX_0_len_tra': 24.61, 'NX_0_R_tra': 21.972607933294267, 'NX_0_ifeat_feat': 0.32710280373831774, 'NX_10_CV': '0.03787', 'NX_10_CV_turn': '0.12600', 'NX_10_ctr': '0.87966', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 8.79656856508112, 'NX_10_ifeat_feat': 0.392}]
[I 221224 09:32:22 utils:134] Epoch: [72], Info: [{'num_test': 100, 'CV': '0.04719', 'CV_turn': '0.08473', 'ctr': '1.09857', 'len_tra': 18.53, 'R_tra': 20.356484377738763, 'ifeat_feat': 0.38640043173232597, 'NX_0_CV': '0.05380', 'NX_0_CV_turn': '0.07772', 'NX_0_ctr': '0.93709', 'NX_0_len_tra': 23.03, 'NX_0_R_tra': 21.58123285082232, 'NX_0_ifeat_feat': 0.3573599652627008, 'NX_10_CV': '0.04148', 'NX_10_CV_turn': '0.13800', 'NX_10_ctr': '0.95361', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 9.53610598729776, 'NX_10_ifeat_feat': 0.376}]
[I 221224 09:33:13 utils:134] Epoch: [73], Info: [{'num_test': 100, 'CV': '0.04238', 'CV_turn': '0.06977', 'ctr': '1.09028', 'len_tra': 20.21, 'R_tra': 22.034636437400668, 'ifeat_feat': 0.27956457199406237, 'NX_0_CV': '0.04959', 'NX_0_CV_turn': '0.06936', 'NX_0_ctr': '0.96073', 'NX_0_len_tra': 23.79, 'NX_0_R_tra': 22.8558228714808, 'NX_0_ifeat_feat': 0.3219840269020597, 'NX_10_CV': '0.03907', 'NX_10_CV_turn': '0.13000', 'NX_10_ctr': '0.95660', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 9.5659544023305, 'NX_10_ifeat_feat': 0.331}]
[I 221224 09:33:56 utils:134] Epoch: [74], Info: [{'num_test': 100, 'CV': '0.04899', 'CV_turn': '0.08498', 'ctr': '1.01736', 'len_tra': 19.18, 'R_tra': 19.513003770665904, 'ifeat_feat': 0.3524504692387904, 'NX_0_CV': '0.05410', 'NX_0_CV_turn': '0.08671', 'NX_0_ctr': '0.92387', 'NX_0_len_tra': 20.76, 'NX_0_R_tra': 19.17962303367404, 'NX_0_ifeat_feat': 0.3627167630057804, 'NX_10_CV': '0.04659', 'NX_10_CV_turn': '0.15500', 'NX_10_ctr': '0.93303', 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 9.330273142739362, 'NX_10_ifeat_feat': 0.42}]
